train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
5,5,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.8998333731293681,0.6632222306728365,2019-11-05 13:13:30,0.9148878216743471,0.02016599418904402,0.6258888971805574,0.009072384465509724
5,5,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9308333733677864,0.7620000231266022,2019-11-05 13:13:35,0.742428887486458,0.022916284559740974,0.7353333514928817,0.009897310622380485
5,5,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9078333699703215,0.6532222342491149,2019-11-05 13:15:22,0.9349018257856372,0.021111598397829,0.6195555630326274,0.008213613852785406
5,5,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9188333782553669,0.7173333525657655,2019-11-05 13:16:15,0.8011741441488268,0.023511624189115725,0.7062222343683242,0.00872935251983091
5,5,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9160000050067901,0.8343809628486633,2019-11-05 13:17:40,0.6700983491539959,0.018589235909219685,0.7486666816473005,0.0075412199383679875
2,2,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9225000080466271,0.8050000452995304,2019-11-05 10:41:35,0.4765248736739158,0.02791144623750596,0.8231667113304139,0.012723067053167374
5,5,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9475714316964151,0.7852381080389026,2019-11-05 13:18:22,0.6837118089199065,0.024737627787181252,0.7660952520370485,0.008923944884538949
2,2,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9540000072121623,0.9203333669900893,2019-11-05 10:45:23,0.2510656253062189,0.03147462887145784,0.8953333765268323,0.016003870310641148
2,2,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.943500008285046,0.9016667097806931,2019-11-05 10:45:28,0.2992667114175857,0.032950114384762516,0.8700000435113907,0.01662440878568688
2,2,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9253333497047425,0.7488889017701148,2019-11-05 10:46:44,0.6501265809684993,0.054159115055431216,0.7046666818857191,0.027805176208464195
2,2,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.8180000106617812,0.6533333707600832,2019-11-05 10:33:36,0.5727128641307356,0.04694184742603903,0.6953333739936348,0.0397572047847267
2,2,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9496666994690894,0.8404444539546964,2019-11-05 10:46:54,0.5689404949545859,0.04431904207383262,0.7826666790246964,0.018065653224050307
2,2,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9506666836142538,0.6695555734634399,2019-11-05 10:46:56,0.6448681347072123,0.051713530223516394,0.6948889043927196,0.0287375653756253
2,2,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9530000257492071,0.7862222343683241,2019-11-05 10:47:19,0.5979078061878683,0.03931878802415495,0.7888889011740684,0.015283675002900139
2,2,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.8997500112652776,0.8211667108535768,2019-11-05 10:48:12,0.47998860999941817,0.024126488935338815,0.7983333778381345,0.013307792529260527
2,2,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.931250006556511,0.810833379626274,2019-11-05 10:49:46,0.43786018714308755,0.030417035744100512,0.8338333797454834,0.013086902708082392
2,2,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9720000064373023,0.9286666989326476,2019-11-05 10:51:06,0.23488873456139125,0.03219590995608477,0.8983333772420884,0.0160403331487355
2,2,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9535000090301033,0.9200000393390654,2019-11-05 10:51:06,0.2516662252135576,0.03263161399387111,0.8913333719968797,0.01665343078378226
2,2,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9643333464860914,0.739777790904045,2019-11-05 10:53:30,0.6102967981994155,0.04950498358276829,0.7155555710196497,0.02792692684937398
2,2,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9296667090058321,0.8168888998031616,2019-11-05 10:53:36,0.47958752371370783,0.03042509603895339,0.8028889006376265,0.0171746928829515
2,2,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9410000237822533,0.7104444599151607,2019-11-05 10:53:41,0.6283322685956956,0.04795911043929981,0.700222237110138,0.028941154772643096
2,2,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.7153333699703213,0.6031111273169515,2019-11-05 10:33:36,1.0963053107261655,0.035429075367587375,0.4562222350388766,0.023291047253993023
2,2,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.8643333822488786,0.7495555698871613,2019-11-05 10:54:36,0.5544545473158359,0.029390232059225342,0.7691111245751382,0.016656307339319967
2,2,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9710000002384183,0.881500044465065,2019-11-05 10:56:33,0.4642538195848465,0.02757113076595697,0.8230000436305999,0.011484176666003054
2,2,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9477500027418131,0.8465000456571579,2019-11-05 10:57:35,0.3920244307816029,0.022443532881258443,0.849333380460739,0.01090787832634584
2,2,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9550000080466279,0.9486666953563689,2019-11-05 10:57:38,0.2293062143493443,0.03418419345155391,0.9016667070984837,0.01862720362416963
2,2,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9430000080168247,0.8906667160987854,2019-11-05 10:59:13,0.24605332398321478,0.03328596146896097,0.8923333764076231,0.01706857792203745
2,2,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9240000179409981,0.7175555701553823,2019-11-05 11:01:58,0.6025867116078735,0.048922556572165335,0.7033333483338355,0.028432683022910736
2,2,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9266667047142985,0.8475555646419523,2019-11-05 11:02:12,0.45499098926782616,0.02447978811655771,0.8220000106096267,0.01419139951033999
2,2,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9530000191926955,0.7180000150203705,2019-11-05 11:02:15,0.5975914794951678,0.049748374480801875,0.7202222365140913,0.027893250482077303
2,2,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9356667062640194,0.8155555665493011,2019-11-05 11:04:11,0.5365633074939248,0.03578459559697221,0.7871111238002778,0.016728457558660117
2,2,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9417500057816499,0.8835000431537626,2019-11-05 11:05:01,0.3823923957347867,0.02528409031201253,0.8503333783149719,0.012222571204165868
2,2,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.7203333720564844,0.6324444612860678,2019-11-05 10:33:36,0.8841276526451112,0.04599134675204929,0.5833333495259283,0.03085670426127652
2,2,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9300000083446505,0.8363333797454834,2019-11-05 11:05:43,0.4223608499765396,0.03844633028313421,0.8361667108535767,0.014704985128952425
3,3,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.8723333710432053,0.622444459795952,2019-11-05 11:06:19,0.9785210290551191,0.06403156793765116,0.5797777935862543,0.028037149305672603
3,3,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.810000044703483,0.6420000171661375,2019-11-05 11:07:06,0.792545143961906,0.05449549772012711,0.641555572003126,0.0279451397422757
3,3,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.8102500134706503,0.5088333603739739,2019-11-05 11:10:18,1.2889500236511227,0.05551505537383592,0.4728333565592767,0.01996859931977473
3,3,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.6912500119209292,0.5580000293254854,2019-11-05 11:10:31,1.2882657808065403,0.03493379501167242,0.4203333549946548,0.021406268945560268
3,3,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.5135000101290644,0.37733335524797434,2019-11-05 11:10:34,1.3785609889030461,0.03333189305911063,0.36333335131406785,0.02021721842536141
3,3,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.6997500118613241,0.5058333611488344,2019-11-05 11:11:59,1.2311387997865675,0.04476761969184996,0.47683335840702057,0.02169792102669225
3,3,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.8019999787211417,0.670933346748352,2019-11-05 11:12:40,0.9648761606216427,0.038264368998302316,0.5890666803717614,0.01955773688249486
3,3,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.7901999780535697,0.6245333465933799,2019-11-05 11:13:55,0.9213566011190412,0.042540160743877974,0.6205333432555199,0.018152965352700563
3,3,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9623333570361138,0.8577777862548825,2019-11-05 11:14:45,0.47392179846763616,0.03797622863723111,0.7966666784882546,0.019344132681849473
2,2,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.6163333620131017,0.49600001588463766,2019-11-05 10:33:36,1.10690476000309,0.036008018153712865,0.450888902246952,0.022460405811918948
3,3,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9536666923761367,0.836666676402092,2019-11-05 11:15:31,0.5156277793645859,0.03038836097729041,0.7735555690526962,0.015147597193721326
3,3,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9302500021457671,0.6791667050123218,2019-11-05 11:16:23,0.8276157185435293,0.05250317993021238,0.6528333684802055,0.021634040887272117
3,3,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.8842500105500221,0.7531667059659956,2019-11-05 11:16:33,0.7251656529307369,0.029315797587689797,0.7125000429153441,0.015589653280118923
3,3,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9180000036954882,0.6110000351071357,2019-11-05 11:16:37,0.8794424679875376,0.04327379423950338,0.6198333653807642,0.019515650978626127
3,3,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8817500117421152,0.6998333752155304,2019-11-05 11:18:10,0.7876747468113899,0.029505457882459764,0.6798333728313444,0.014566824480866228
3,3,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9111999753117564,0.8128000181913378,2019-11-05 11:19:51,0.5696123030781743,0.02727786454409058,0.7713333517313005,0.013379041667383188
3,3,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9263999813795091,0.8060000193119052,2019-11-05 11:21:47,0.6240759018063543,0.029697104790263478,0.7582666856050491,0.014244513566898959
3,3,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9180000379681581,0.8391111207008362,2019-11-05 11:21:57,0.44086022481322285,0.030384368828186088,0.8146666777133942,0.014547789153642993
3,3,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.969000020623207,0.8108888998627661,2019-11-05 11:22:28,0.4532039579749107,0.032080504248293035,0.8126666778326036,0.015040447897941987
3,3,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9385000011324879,0.6906667086482045,2019-11-05 11:23:07,0.83068778783083,0.050681303048661454,0.6450000339746476,0.019843217872855628
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.7633333727717397,0.6075555738806725,2019-11-05 10:33:36,0.9881418848037721,0.050938863886175426,0.5413333497941492,0.027550570006659104
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9147500085830692,0.7765000426769254,2019-11-05 11:23:38,0.6779058453440668,0.033038487668237325,0.7291667085886001,0.016639802535949696
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.898750007450581,0.6523333698511126,2019-11-05 11:23:41,0.7850574561953546,0.041351381022872294,0.6450000375509264,0.021606347114035092
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.887750012874603,0.7751667064428329,2019-11-05 11:25:22,0.6991866159439086,0.0328260019002457,0.7200000417232508,0.015187774819986987
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9597999846935269,0.8433333545923234,2019-11-05 11:26:41,0.5271178011596206,0.024747353120640622,0.8001333522796629,0.01075579329246857
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9311999797821048,0.8080000215768813,2019-11-05 11:28:28,0.6190635016560556,0.027037189776213964,0.7689333504438404,0.011834148180394518
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.976333351135254,0.873333340883255,2019-11-05 11:28:49,0.3788246095180513,0.03147175794119762,0.8468888980150223,0.014450981452553894
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9616666933894158,0.8675555634498596,2019-11-05 11:30:15,0.43001163072884085,0.03267526382842055,0.8204444551467895,0.016584651657206306
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9017500063776973,0.6848333740234378,2019-11-05 11:30:50,0.7098464488983153,0.03438707523699605,0.6693333688378333,0.01931593122353139
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9550000008940693,0.8221667104959485,2019-11-05 11:31:32,0.6435482800006864,0.029845683252881942,0.7570000445842744,0.013026845400849568
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9290000048279756,0.653000037074089,2019-11-05 11:31:38,0.77895265519619,0.03625921235897663,0.6451667028665542,0.01893594120795481
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.7357500104606155,0.7193333765864369,2019-11-05 10:33:36,0.7486876988410947,0.03894065541380881,0.6393333694338802,0.02089635402438989
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9120000094175339,0.7630000424385072,2019-11-05 11:33:41,0.6987559962272641,0.028609287090913656,0.7193333745002746,0.015334121212693166
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9543999826908107,0.8522666889429097,2019-11-05 11:35:38,0.5581128619611264,0.02545575312484687,0.7938666862249375,0.011553132760318451
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9185999786853793,0.81213335454464,2019-11-05 11:37:47,0.567599997073412,0.02527125752131612,0.7808000153303146,0.012460350010813194
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9703333550691603,0.8615555638074874,2019-11-05 11:38:50,0.39433229781687257,0.030355292167326825,0.8362222319841388,0.01451396340376412
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9343333706259727,0.8271111214160919,2019-11-05 11:39:21,0.4203081424534322,0.028600814968757337,0.8251111215353012,0.013838086821585407
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.8880000051856044,0.6963333705067634,2019-11-05 11:40:03,0.7795963540673256,0.03897884752883474,0.646833368241787,0.01963129554500597
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9200000083446498,0.8213333767652512,2019-11-05 11:40:16,0.6441685807704923,0.030751958635319487,0.7535000431537627,0.014388136818439156
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9477500011026863,0.7138333737850188,2019-11-05 11:40:20,0.7581714245676995,0.044968548495744595,0.6658333715796471,0.02105491082090716
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9132500088214874,0.7830000436305998,2019-11-05 11:42:39,0.6778157022595406,0.030558766882659894,0.7470000445842742,0.012616596601783154
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9475999817252158,0.8661333549022675,2019-11-05 11:45:56,0.4471976777911187,0.022508041053885923,0.833600021600723,0.009956335946675537
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8605000081658367,0.6991667053103446,2019-11-05 10:33:36,0.7799621501564976,0.04602996773688499,0.674333369731903,0.020457944742228486
