train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
2,2,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9583333599567415,0.927555559873581,2019-11-18 13:06:25,0.36032028630375856,0.03235570069358924,0.8722222298383713,0.011438176369280932
4,4,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.934666707515717,0.8891111350059508,2019-11-18 15:03:03,0.5019614803791045,0.02221422193859301,0.8302222496271134,0.008095885860757298
5,5,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9463999825716018,0.7344000157713888,2019-11-18 15:06:48,0.8601161715388299,0.045052511620275924,0.6769333440065386,0.016456456910235687
5,5,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.8295999769866467,0.7086666795611382,2019-11-18 15:07:29,1.0681894081830978,0.05257510506634248,0.6157333475351334,0.019907336616392733
5,5,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.8836667077243329,0.6236666780710218,2019-11-18 15:09:20,1.2166777139902116,0.044905152724933464,0.5652222332358358,0.01496264139718756
5,5,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8280000473558907,0.6910000178217888,2019-11-18 15:09:31,1.1965332728624347,0.0490044477990317,0.5505555674433706,0.02084575272034398
5,5,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8693333765864371,0.5967777866125108,2019-11-18 15:11:15,1.3122348880767827,0.05483153257199517,0.5408888974785808,0.01651564538460404
5,5,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8850000455975536,0.6467777910828588,2019-11-18 15:16:46,1.3020098251104357,0.06310366693626,0.540555564314127,0.0203597783861456
5,5,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9530000028014181,0.781619062423706,2019-11-18 15:17:48,0.9187398344278334,0.05539708747446568,0.6914285898208616,0.014819769331679205
5,5,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8865714353322982,0.7159047788381576,2019-11-18 15:18:27,1.1015573382377624,0.05382145831219663,0.6194285935163498,0.015062217630921448
5,5,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9641999858617786,0.8817333549261093,2019-11-18 15:18:31,0.4230773286521436,0.019675934842511452,0.843466686606407,0.00974016792629245
2,2,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9633333432674406,0.818000010550022,2019-11-18 13:06:25,0.5934914374351504,0.05396915505981721,0.7288889032602308,0.028970967509005248
5,5,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9501999834179878,0.8546666872501372,2019-11-18 15:18:32,0.5064076951146126,0.021447335158601206,0.8124000185728071,0.010631677258171834
5,5,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9308333662152289,0.7500000244379043,2019-11-18 15:19:26,0.7891024279594425,0.019161849613454504,0.6878889018297194,0.008739087360328714
5,5,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9468333700299267,0.8834444653987886,2019-11-18 15:19:26,0.584252504110336,0.02108296625365521,0.7855555820465089,0.008839402863093641
5,5,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9293333640694619,0.7182222396135329,2019-11-18 15:19:33,0.8718621176481247,0.02247351477224507,0.6541111195087432,0.009412411024906404
5,5,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9233333760499954,0.8174444711208345,2019-11-18 15:19:38,0.6607356190681458,0.023750214672183835,0.7706666922569275,0.01041678981305686
5,5,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9225714331865312,0.8779047787189485,2019-11-18 15:20:19,0.6705467760562898,0.02024659914638392,0.7655238234996796,0.00873040236011742
5,5,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.934571432471275,0.8510476303100587,2019-11-18 15:20:26,0.5554657176136971,0.018310235843723315,0.8033333450555804,0.007296804825145274
5,5,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.964599986076355,0.9112000274658206,2019-11-18 15:21:12,0.43103917926549906,0.014391540201489578,0.8414666861295701,0.007808214834838791
5,5,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9717999887466428,0.8910666877031328,2019-11-18 15:22:28,0.4239373908936975,0.01852940207392754,0.8520000195503231,0.007405609397987843
5,5,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.8990000411868099,0.7624444723129272,2019-11-18 15:23:23,0.7828507006168365,0.017464062498763755,0.6848889005184172,0.008631113397791757
2,2,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9576666945219041,0.8851111179590225,2019-11-18 13:06:25,0.37332316666841503,0.031251740720226,0.8657777857780455,0.011278663591052241
5,5,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9648333597183224,0.9120000219345095,2019-11-18 15:23:43,0.4793269094824791,0.021503505628700365,0.8292222464084625,0.008542600505047196
5,5,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.915666700899601,0.7343333536386493,2019-11-18 15:25:55,0.7506421345472336,0.016347120098010447,0.6920000147819519,0.00820170893722777
5,5,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9540000334382055,0.8691111320257188,2019-11-18 15:31:20,0.6115701854228974,0.02463497692360016,0.7932222479581833,0.009108431287611957
5,5,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9612857165932657,0.9050476533174514,2019-11-18 15:32:01,0.4951488947868348,0.018398194258730967,0.818857154250145,0.007064495587356609
5,5,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9490000030398368,0.8704762035608289,2019-11-18 15:32:24,0.5126537695527074,0.017261657369536186,0.8194285821914674,0.006658966739378604
5,5,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.97839998960495,0.9380000263452533,2019-11-18 15:32:48,0.3845646986365319,0.016666258195653948,0.8585333502292637,0.00741859264018075
5,5,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9485999807715413,0.8874666881561281,2019-11-18 15:35:39,0.45195146083831794,0.014763674602221017,0.837466688156128,0.00776213726455553
5,5,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9425000235438351,0.7604444694519042,2019-11-18 15:36:55,0.6566347706317904,0.014772461190512684,0.7171111291646957,0.007924482440951406
5,5,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9523333665728573,0.900888911485672,2019-11-18 15:37:04,0.49156076908111584,0.01683500444441155,0.8260000199079512,0.008090796049265946
5,5,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9166667011380197,0.7428889143466952,2019-11-18 15:37:18,0.7239250874519347,0.01584772897857983,0.6990000152587892,0.0078800753151907
2,2,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.965250001549721,0.9448333770036696,2019-11-18 13:06:25,0.282903153449297,0.024368775034762733,0.8978333753347396,0.00834010294284654
5,5,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9693333572149276,0.861888911128044,2019-11-18 15:37:40,0.5721785017848017,0.025926959203552608,0.8173333597183228,0.007972095943107707
5,5,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9670000019669532,0.9009524071216584,2019-11-18 15:38:12,0.4437811681628228,0.016450256439629548,0.844285724759102,0.006859212780604194
5,5,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9594285738468171,0.8866666859388355,2019-11-18 15:38:33,0.48992023199796675,0.01746570098982051,0.8265714395046233,0.008273003133231283
5,5,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9863999930024148,0.9241333574056624,2019-11-18 15:38:48,0.3986205938458443,0.01683183403953082,0.856400018334389,0.00825452201746776
5,5,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9705999869108201,0.8994666868448256,2019-11-18 15:39:11,0.37944450154900555,0.015552581326499207,0.8624000185728072,0.008444754805855093
5,5,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9446666917204855,0.7656666946411131,2019-11-18 15:42:43,0.6238198629021644,0.016128858069274492,0.723222244977951,0.008623200388014299
5,5,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9600000303983691,0.904888907074928,2019-11-18 15:42:58,0.5371039590239526,0.020818061238750164,0.8158889150619507,0.008827227489933333
5,5,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9276667010784151,0.7510000252723698,2019-11-18 15:47:34,0.7137694054841998,0.01726443427329574,0.7007777971029281,0.008739964591306115
5,5,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9686666911840444,0.8548889100551604,2019-11-18 15:52:41,0.5697245916724203,0.019851695144204613,0.802333357930183,0.008410579537882
5,5,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.966714287698269,0.9102857500314712,2019-11-18 15:54:38,0.45070584595203406,0.01616460978058045,0.8432381057739259,0.006672168126776516
2,2,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9687499994039537,0.9163333773612976,2019-11-18 13:16:54,0.3150339134782553,0.027922373808543448,0.8945000445842741,0.010172968788643074
5,5,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.942285717725754,0.8937143099308016,2019-11-18 15:55:11,0.5212535640597346,0.01582697934214283,0.8278095346689223,0.007002947041403561
2,2,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.988500003516674,0.9666666913032529,2019-11-18 13:17:11,0.1344243405968883,0.024740593322404504,0.9460000294446947,0.012758808618555157
