train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
2,2,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9815000054240225,0.954333360791206,2019-11-06 16:23:23,0.19018495139695019,0.0267585321100341,0.9276667040586472,0.011674444759028308
2,2,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9740000066161156,0.9136667108535765,2019-11-06 16:27:59,0.21708539525163362,0.030049828507113324,0.9136667048931122,0.015373853251538344
2,2,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9546666809916504,0.8097777888178826,2019-11-06 16:32:13,0.5394477331638338,0.04685550195446357,0.7442222356796268,0.029237589839558896
2,2,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9660000249743463,0.9140000051259995,2019-11-06 16:32:50,0.39672629609704,0.029837086056254257,0.8520000088214875,0.013452813474226994
2,2,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.957333346009255,0.7773333463072776,2019-11-06 16:33:08,0.6158717947453259,0.0482882293729495,0.7213333484530448,0.026615907022276376
2,2,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9523333615064623,0.8397777873277662,2019-11-06 16:34:55,0.5111768524348737,0.03689330067627128,0.8186666774749756,0.012438873881938414
2,2,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9775000008940697,0.936333379149437,2019-11-06 16:35:03,0.2746399538964034,0.02550697021039282,0.902333378791809,0.009367206427495164
2,2,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.9070000404119493,0.8168888998031616,2019-11-06 15:40:21,0.7515821373462676,0.06060779479113452,0.6884444588422775,0.027470186473196136
2,2,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9675000017881399,0.9123333781957628,2019-11-06 16:41:35,0.344177079051733,0.025588374342189524,0.8803333777189258,0.00989718763604271
3,3,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9523333579301834,0.8251111212372778,2019-11-06 16:42:13,0.6284602746367457,0.05965419229623027,0.7484444588422776,0.02534325512290294
3,3,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.9163333693146709,0.7768889012932778,2019-11-06 16:42:24,0.669799901843071,0.05295815834256414,0.7140000155568123,0.02435443289152459
3,3,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9070000046491621,0.6428333681821826,2019-11-06 16:51:38,1.0690363213419916,0.08171933394240984,0.5995000332593916,0.025769718642744792
3,3,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8930000101029878,0.7668333780765532,2019-11-06 16:52:03,0.8676671582460405,0.0678479416703336,0.6763333711028099,0.026894294575888895
3,3,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.7692500112950806,0.586166698485613,2019-11-06 16:52:18,1.2383606809377665,0.05786791023551683,0.4918333600461482,0.023291651501262618
3,3,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8190000128746033,0.6675000390410419,2019-11-06 16:52:30,1.194870826601982,0.049863892721452904,0.5255000299215314,0.020761468264774957
3,3,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9317999812960623,0.8064000201225278,2019-11-06 16:52:44,0.7563850474357606,0.05109265397830661,0.7200000172853472,0.01887062206066412
3,3,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.7717999777197837,0.6772000145912171,2019-11-06 16:56:46,0.8843587857484819,0.03416052025822934,0.637200013399124,0.018944668679303396
3,3,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.96366669267416,0.8968888950347899,2019-11-06 17:01:51,0.33182233624160296,0.03207458295604647,0.8720000076293943,0.014742747041391743
2,2,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.7960000391304495,0.6528889063000679,2019-11-06 15:40:21,1.1143726783990864,0.07864327460488321,0.5377777905762195,0.028355918098152105
3,3,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9460000327229504,0.8517777866125109,2019-11-06 17:02:18,0.42537961423397064,0.03396522291092402,0.8297777879238127,0.01706909822936693
3,3,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9385000008344649,0.7480000394582749,2019-11-06 17:02:40,0.8460750138759614,0.06049662755767855,0.6590000364184379,0.022055261205037337
