train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
5,5,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.7791667109727858,0.4707777829468251,2019-12-04 15:14:13,1.3777022433280945,0.03813331719996947,0.4822222296893597,0.014215078792743956
5,5,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.6713333728909493,0.5015555638074876,2019-12-04 15:14:17,1.455177618265152,0.042014859832276104,0.4310000084340572,0.01738174076249009
5,5,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.7161667087674143,0.4313333392143249,2019-12-04 15:15:17,1.502480399608612,0.03430939101565296,0.4026666735112667,0.012986200112388218
5,5,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.7505000454187395,0.45322223067283623,2019-12-04 15:15:40,1.5255941194295883,0.051307303207333864,0.436222229897976,0.01778853846465184
5,5,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.7682857279479501,0.606666689515114,2019-12-04 15:17:33,1.189666712284088,0.03555736802332025,0.5455238333344461,0.014657575330047908
5,5,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.7475714433193211,0.5292381197214123,2019-12-04 15:17:49,1.3218894946575164,0.04381017199870006,0.5106666901707649,0.014306881151366399
5,5,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.954799982309341,0.7997333490848542,2019-12-04 15:18:28,0.6074480050802231,0.02204857169548969,0.7749333506822585,0.009758990300166128
2,2,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9380000174045562,0.7444444581866266,2019-12-04 13:56:28,0.6797031810879709,0.052274855719244465,0.6788889046013357,0.02957566039400824
5,5,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9423999804258353,0.7432000178098677,2019-12-04 15:18:31,0.6388370981812476,0.02665463687000541,0.7558666807413099,0.010871897215554226
5,5,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9046667078137398,0.6615555655956268,2019-12-04 15:19:13,1.0129434889554976,0.02250400143163392,0.598000008165836,0.01023052258915068
5,5,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.917666708230972,0.7582222473621368,2019-12-04 15:19:47,0.8209471619129183,0.02616945525704357,0.695444458723068,0.010474463080612392
5,5,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8730000451207158,0.6110000082850454,2019-12-04 15:22:05,1.093902476429939,0.023940490494656592,0.5752222323417665,0.008943685221975141
5,5,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9000000473856926,0.6453333407640456,2019-12-04 15:22:09,0.8668844729661943,0.031505605068036284,0.6818888998031616,0.01110735830671802
5,5,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9458571460843087,0.7805714416503909,2019-12-04 15:22:17,0.7706383168697359,0.02815325653849434,0.7329523968696596,0.008787222523875758
5,5,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.8962857204675673,0.7195238262414935,2019-12-04 15:22:46,0.7906630235910412,0.020936952453762668,0.7099047791957857,0.009586040908080285
5,5,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9717999884486196,0.8190666860342024,2019-12-04 15:22:57,0.4722417649626732,0.02229482487878472,0.8202666848897933,0.009809753446639577
5,5,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9269999775290493,0.7900000196695328,2019-12-04 15:23:10,0.5169747352600096,0.02183938665706923,0.7989333516359326,0.00928369841125213
5,5,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9461666887998581,0.6832222336530683,2019-12-04 15:25:52,0.8404009348154069,0.01921336405483915,0.6566666781902313,0.00911161321658916
2,2,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.951333359479904,0.7813333460688594,2019-12-04 13:56:29,0.5945213140547272,0.0353254811176219,0.7797777906060219,0.015929461423812886
5,5,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9418333712220196,0.7915555828809737,2019-12-04 15:25:59,0.7279126891493798,0.028939654123688957,0.7396666878461837,0.008585116500588637
5,5,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9343333622813227,0.6564444530010227,2019-12-04 15:26:07,0.9239639306068423,0.019219676569518056,0.6367777872085575,0.008520364765721182
5,5,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9230000415444376,0.739555577039719,2019-12-04 15:26:13,0.7473862922191622,0.02960788252614881,0.7325555759668351,0.010248653693535016
5,5,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9601428595185276,0.7984762024879453,2019-12-04 15:28:01,0.6120305788516999,0.01761269955639,0.7803809654712681,0.007260271550484624
5,5,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.915428576469421,0.7638095378875731,2019-12-04 15:28:35,0.6825379174947735,0.019800882155010614,0.7479047769308094,0.008955972186245508
5,5,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9575999847054479,0.8368000203371048,2019-12-04 15:30:59,0.4656658068299294,0.02072556651118487,0.8258666867017747,0.008654064689559694
5,5,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9615999865531917,0.8168000197410584,2019-12-04 15:31:06,0.5179808989167214,0.021127821599401388,0.7993333530426027,0.009920902872971957
5,5,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9465000218153001,0.6952222359180447,2019-12-04 15:31:16,0.8047418648004534,0.01695504443933606,0.6701111185550688,0.007968339652770383
5,5,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.977333353757858,0.806000025868416,2019-12-04 15:31:28,0.6712020456790923,0.02801090886081828,0.7755555820465089,0.007351069427688704
5,5,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9366666930913926,0.6762222301959993,2019-12-04 15:31:56,0.8340591305494308,0.01836470666619321,0.6507777866721152,0.008278305377254703
2,2,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9412500038743017,0.8766667103767395,2019-12-04 13:56:33,0.3910661137104033,0.02422100487999331,0.8430000418424608,0.012801487413702165
5,5,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9698333567380908,0.7526666921377181,2019-12-04 15:32:25,0.801806806027889,0.03596747148440914,0.7316666865348813,0.009627387714683794
5,5,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9571428596973423,0.8440000110864643,2019-12-04 15:35:41,0.5462430894374851,0.01981391098227444,0.8043809640407563,0.00759018329621029
5,5,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9478571459650994,0.771142870783806,2019-12-04 15:35:45,0.7055821210145953,0.024103782152831037,0.7501904910802838,0.008347375253579372
5,5,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9785999900102615,0.8524000203609466,2019-12-04 15:36:53,0.46484436094760895,0.02156271420853258,0.8205333524942398,0.009154545581897046
5,5,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9731999871134757,0.8216000223159791,2019-12-04 15:36:57,0.5009905464947222,0.018815259811050467,0.8173333513736722,0.008218046076845766
5,5,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9518333509564397,0.7071111291646958,2019-12-04 15:40:18,0.7928055906295777,0.021112161816169477,0.6758889007568357,0.007879831850606185
5,5,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9476667031645776,0.8266666924953459,2019-12-04 15:40:59,0.590270164310932,0.01796525725907834,0.7731111359596253,0.009046606606573906
5,5,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9308333632349967,0.6943333458900453,2019-12-04 15:42:16,0.8240765404701231,0.019515436828600415,0.6548888969421385,0.008413569951605429
5,5,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9410000368952752,0.7797778058052064,2019-12-04 15:42:37,0.6827773937582969,0.024626290130663895,0.7552222460508347,0.00897896878451959
5,5,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9875714293122289,0.8498095339536665,2019-12-04 15:42:49,0.5630984097719194,0.02522872743591193,0.8117142969369887,0.007221555529505795
2,2,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9100000095367435,0.8373333787918092,2019-12-04 13:56:48,0.4831305184960365,0.022959171531022927,0.8115000420808793,0.012184723917594887
5,5,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9495714315772059,0.7917142981290819,2019-12-04 15:43:11,0.6016684707999231,0.021214230231330445,0.7891428697109225,0.007812296267508981
2,2,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9835000041127209,0.9390000349283218,2019-12-04 13:57:02,0.18972457832773224,0.03159734827848781,0.9193333673477172,0.015121767187707316
2,2,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9830000039935111,0.9276667046546937,2019-12-04 13:57:04,0.20824954984476793,0.035378864281971366,0.9066667068004609,0.018572150201040843
2,2,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9613333451747896,0.7744444566965102,2019-12-04 13:57:04,0.5586610868573192,0.049227403968631456,0.7422222360968589,0.028342397221038245
2,2,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.9140000104904177,0.8036667078733442,2019-12-04 13:48:09,0.451364043839276,0.04387494200738053,0.7830000433325766,0.02709712965223431
2,2,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9346667021512985,0.8657777857780458,2019-12-04 13:57:12,0.5064025095105176,0.03532123675668901,0.8026666784286498,0.015750234575102284
2,2,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9550000140070912,0.7693333467841151,2019-12-04 13:57:34,0.6201580587774516,0.05636952961256939,0.708000012934208,0.031850742730187474
2,2,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.977000016272068,0.8300000101327895,2019-12-04 13:58:36,0.5503096325695516,0.03659360821490605,0.8120000112056732,0.01405469953328987
2,2,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9535000044107436,0.9055000430345537,2019-12-04 14:01:56,0.3246041060984135,0.02355914173239338,0.8706667107343672,0.012019281420717237
2,2,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9457500037550929,0.8556667095422744,2019-12-04 14:01:59,0.4404050400853158,0.026868553503719188,0.8345000445842744,0.010871601602171831
2,2,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9865000039339066,0.9453333699703217,2019-12-04 14:03:34,0.150252933173324,0.026462787002246024,0.9376666998863222,0.012550120856954344
2,2,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9800000053644182,0.92766670525074,2019-12-04 14:03:41,0.18121397984912616,0.029651712023017668,0.925333367586136,0.013683023093607832
2,2,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9526666763424875,0.7711111223697661,2019-12-04 14:03:54,0.5496976006031036,0.05120425017935417,0.7373333466053009,0.031208704978265188
2,2,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9756666851043706,0.8835555624961854,2019-12-04 14:03:54,0.3585654546320437,0.030969863119021158,0.8628888970613479,0.014386658271447991
2,2,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9533333444595334,0.7720000126957896,2019-12-04 14:03:58,0.5888909340649843,0.052585033267467406,0.7175555694103237,0.03023514084439039
2,2,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9040000253915786,0.6628889057040217,2019-12-04 13:48:14,1.0363618144392965,0.08347768281314583,0.5595555703341963,0.029184356817339337
2,2,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9526666954159743,0.828000010251999,2019-12-04 14:04:01,0.5279666252434256,0.03549314084028561,0.8002222341299055,0.014747620451364195
2,2,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9715000006556512,0.9086667126417162,2019-12-04 14:04:24,0.30039669364690785,0.025800464397628814,0.8865000450611116,0.010655695872737767
2,2,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9705000016093255,0.864666711091995,2019-12-04 14:04:24,0.36687076017260556,0.022735502849502882,0.8603333783149717,0.011313969380752489
2,2,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9845000037550926,0.9380000334978104,2019-12-04 14:04:33,0.17686937925172969,0.031003546700482824,0.9260000360012053,0.014403295482929937
2,2,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9820000043511394,0.9323333710432051,2019-12-04 14:07:05,0.1737505523813889,0.02878474996342966,0.9253333687782289,0.015176979889669035
2,2,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9670000073313714,0.796222233772278,2019-12-04 14:09:35,0.5409268644452095,0.05076321056342024,0.7362222364544866,0.030709044483343224
2,2,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9500000321865083,0.8833333402872087,2019-12-04 14:09:51,0.3705147749185562,0.026082781028015277,0.8553333419561387,0.012874532791775823
2,2,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9553333427011965,0.7582222357392309,2019-12-04 14:10:30,0.5026557268202307,0.048447184536412564,0.7544444575905804,0.02995549004078567
2,2,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.968666688501835,0.8348888987302779,2019-12-04 14:10:31,0.4679155108332633,0.03386682220180385,0.8386666762828829,0.013083080567231117
2,2,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9567500022053721,0.9075000447034836,2019-12-04 14:11:12,0.2764604569226504,0.017224697953445802,0.8871667087078096,0.009592734078599622
2,2,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8220000454783436,0.7182222372293474,2019-12-04 13:48:14,0.8526134437322618,0.05485028570367216,0.6342222388088704,0.02639177573704347
2,2,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9602500030398367,0.8705000448226929,2019-12-04 14:11:18,0.42125090643763546,0.02620686264336026,0.8413333773612975,0.010893639714960166
3,3,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9083333685994146,0.7408889031410218,2019-12-04 14:11:24,0.6394587463140489,0.06927135228806802,0.7453333479166028,0.024462498235351206
3,3,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.9010000380873676,0.7084444597363474,2019-12-04 14:11:28,0.7306881904602051,0.06063036047620777,0.6908889037370682,0.02726091937467396
3,3,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.8060000091791153,0.5735000291466714,2019-12-04 14:11:28,1.1760995167493822,0.050457924815024494,0.4956666943430901,0.021953371906100215
3,3,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8595000092685219,0.6401667022705079,2019-12-04 14:13:35,1.0668905520439151,0.061277645901205255,0.5798333653807639,0.02317473792046945
3,3,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.703500012010336,0.5283333623409269,2019-12-04 14:13:46,1.219213232994079,0.04616004816822996,0.4736666932702064,0.01939089678916655
3,3,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.7922500117123126,0.5523333622515202,2019-12-04 14:16:04,1.1881622582674025,0.056879187579695255,0.5095000246167183,0.02126823162366868
3,3,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.8317999765276913,0.6809333479404449,2019-12-04 14:17:35,0.8213485831022264,0.03945812413319783,0.6617333477735519,0.01832406081602303
3,3,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8245999766886237,0.6393333476781842,2019-12-04 14:17:57,0.9831583780050275,0.044660097569394,0.6150666800141338,0.016881891567043374
3,3,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9700000217556951,0.8662222301959994,2019-12-04 14:18:22,0.4024562845379115,0.034593769181840525,0.8304444545507432,0.01762621101663772
2,2,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.901000034958124,0.5911111290752884,2019-12-04 13:48:14,1.0297554194927212,0.0663292604505385,0.5428889039158821,0.027804901915873155
3,3,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9616666916012766,0.8437777870893476,2019-12-04 14:18:24,0.38694236259907483,0.039451192504368626,0.8442222315073015,0.017657059326329282
3,3,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9317500033974646,0.7128333693742752,2019-12-04 14:18:34,0.78850150257349,0.04581328053127544,0.6460000342130662,0.024286773725708203
3,3,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9207500076293945,0.7966667145490648,2019-12-04 14:19:35,0.6260800835490227,0.03537250262502671,0.7630000418424606,0.015666934416301487
3,3,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9007500067353249,0.6941667068004607,2019-12-04 14:19:40,0.8333261118829252,0.0512568370539502,0.633500030338764,0.023817903021043724
3,3,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8955000114440915,0.7610000425577164,2019-12-04 14:21:02,0.7382157549262046,0.03331654168691047,0.7061667078733443,0.016155204019298403
3,3,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9509999820590019,0.846400021314621,2019-12-04 14:21:09,0.5115878990292547,0.02310035447136703,0.8129333525896071,0.009844677209078742
3,3,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9073999765515323,0.7648000168800356,2019-12-04 14:21:16,0.6023889431357384,0.02851831975683889,0.7854666846990581,0.012059578388527803
3,3,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.988666676282883,0.9015555614233017,2019-12-04 14:21:45,0.31222909968346363,0.03207875573659654,0.875777785181999,0.013293402012217867
3,3,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.977000016868114,0.8657777857780455,2019-12-04 14:25:06,0.32167609531432395,0.03440299903471449,0.8686666744947433,0.017000197343862766
3,3,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9682500001788139,0.737166705131531,2019-12-04 14:25:15,0.6910416400432587,0.050780557220462416,0.6890000355243683,0.02363037283688456
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8196667072176939,0.6375555720925332,2019-12-04 13:48:14,0.9080775779485701,0.042879335357249034,0.5791111288964748,0.025092039198229926
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9807499998807904,0.8451667106151585,2019-12-04 14:25:19,0.5294622933864594,0.03753425509343334,0.8145000445842745,0.014665350070480027
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9622500002384184,0.709833371639252,2019-12-04 14:25:24,0.7261174881458283,0.0508403269980328,0.6776667019724851,0.02473140236186589
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9210000100731849,0.8026667106151578,2019-12-04 14:25:35,0.6704309859871864,0.03351485528931965,0.7570000433921814,0.013522166143160447
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9553999814391138,0.8638666886091233,2019-12-04 14:25:43,0.4104303994774818,0.022710334671442883,0.850000019073486,0.010255965450281316
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9527999842166903,0.8317333555221558,2019-12-04 14:26:57,0.4956391414999963,0.028471065349789732,0.8314666891098019,0.01050284365211092
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9876666769385339,0.9006666725873947,2019-12-04 14:26:57,0.2692043565958736,0.028449146697379506,0.8935555619001391,0.01342536534439144
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9683333563804629,0.8742222297191619,2019-12-04 14:28:28,0.30794721577316503,0.03369597930005236,0.8713333410024642,0.017859922706771208
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9605000001192092,0.7531667077541351,2019-12-04 14:28:28,0.6425646251440048,0.04498079021831868,0.7033333772420887,0.022155612057680626
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9730000001192092,0.8588333773612976,2019-12-04 14:28:59,0.49835882857441877,0.03061984459450213,0.8171667158603667,0.0124538625376015
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9537500014901156,0.7391667097806931,2019-12-04 14:29:15,0.6609962214529513,0.04536546416740895,0.7018333733081819,0.02166311901315573
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.8847500103712082,0.7916667091846463,2019-12-04 13:48:14,0.6955880227684976,0.04071143682200136,0.7143333768844604,0.019390007904272453
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9642500022053716,0.8146667128801346,2019-12-04 14:32:10,0.5895812693238257,0.032694946475865315,0.7901667129993438,0.014438989858119547
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9545999833941464,0.8810666877031328,2019-12-04 14:32:57,0.39373783007264135,0.02170635163712779,0.8516000181436537,0.009057841847053365
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9413999775052074,0.8270666861534118,2019-12-04 14:33:03,0.5000721397995951,0.024272986507221345,0.8125333559513094,0.011459605107940083
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.992000007033348,0.9160000050067901,2019-12-04 14:33:57,0.27496821437031016,0.030298684884048833,0.8957777839899066,0.013727417054294231
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9806666821241379,0.8940000063180921,2019-12-04 14:34:49,0.3043285842239856,0.03472052519828292,0.8764444518089295,0.015775034663427955
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9529999995231629,0.7755000412464143,2019-12-04 14:34:58,0.6071738670766351,0.04120369874988596,0.7156667056679723,0.02136715778466578
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9742499998211859,0.8715000462532043,2019-12-04 14:35:10,0.48710522443056115,0.03422888654250183,0.8325000458955762,0.013249956528360057
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9517500004172325,0.7478333735466006,2019-12-04 14:35:59,0.6449428802728653,0.042588878602039054,0.6961667045950889,0.02253120076061268
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9170000103116033,0.8195000422000885,2019-12-04 14:36:20,0.5070267364382745,0.025716430657785266,0.8115000444650649,0.013129990855054197
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9751999893784525,0.884933354258537,2019-12-04 14:37:07,0.36512637153267863,0.023662450610992515,0.8734666836261745,0.007235944922850611
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.7775000132620334,0.6843333730101585,2019-12-04 13:48:14,0.7788318565487861,0.03651233453907184,0.6583333697915078,0.02015046460197581
