train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp
5,5,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9211999788880348,0.8029333537817,2019-10-28 20:05:13
5,5,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9008333736658096,0.6820000106096267,2019-10-28 20:05:46
5,5,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.933666706383228,0.8047778052091594,2019-10-28 20:05:51
5,5,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.8841667109727864,0.639888897538185,2019-10-28 20:06:49
5,5,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.8733333820104601,0.7166666871309282,2019-10-28 20:07:15
5,5,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9430000033974647,0.8357142966985703,2019-10-28 20:07:20
2,2,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.8625000146031382,0.7700000429153442,2019-10-28 18:41:48
5,5,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.8955714347958564,0.7397143012285236,2019-10-28 20:08:17
2,2,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9615000066161156,0.9026667100191118,2019-10-28 18:41:54
2,2,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9315000118315218,0.8886667132377626,2019-10-28 18:42:07
2,2,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9220000299811362,0.7633333450555797,2019-10-28 18:43:04
2,2,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.7890000136196611,0.7100000420212744,2019-10-28 18:36:06
2,2,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9343333756923669,0.8477777868509295,2019-10-28 18:44:56
2,2,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.927333362400532,0.7211111262440681,2019-10-28 18:45:10
2,2,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9086667120456695,0.806000011265278,2019-10-28 18:45:14
2,2,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9735000005364417,0.8931667089462285,2019-10-28 18:45:18
2,2,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.957500001490116,0.8290000438690187,2019-10-28 18:45:29
2,2,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9700000077486037,0.923666707277298,2019-10-28 18:45:35
2,2,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9445000103116032,0.8906667155027387,2019-10-28 18:45:50
2,2,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9423333525657657,0.7764444571733474,2019-10-28 18:47:26
2,2,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9393333715200421,0.8671111190319062,2019-10-28 18:47:35
2,2,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9333333575725552,0.7457777917385102,2019-10-28 18:47:38
2,2,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.7626667089760294,0.5804444618523122,2019-10-28 18:36:06
2,2,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.8686667162179943,0.8097777891159058,2019-10-28 18:48:04
2,2,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9724999999999998,0.8905000442266463,2019-10-28 18:48:12
2,2,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9340000072121618,0.8403333795070647,2019-10-28 18:50:18
2,2,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.96750000923872,0.9266667121648786,2019-10-28 18:50:26
2,2,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9560000085830689,0.9076667112112047,2019-10-28 18:51:29
2,2,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9446666860580443,0.7988889008760454,2019-10-28 18:51:36
2,2,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.971666687428951,0.8802222293615339,2019-10-28 18:51:36
2,2,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9253333607316016,0.7528889030218124,2019-10-28 18:51:39
2,2,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.961000027656555,0.8242222326993939,2019-10-28 18:52:40
2,2,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9724999997019764,0.9070000463724139,2019-10-28 18:52:51
2,2,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.7330000381916764,0.6448889051377774,2019-10-28 18:36:06
2,2,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9317500090599062,0.854833378791809,2019-10-28 18:53:14
3,3,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.7726667103171355,0.6533333507180219,2019-10-28 18:54:23
3,3,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.6716666999831794,0.5686666826903818,2019-10-28 18:54:23
3,3,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.7160000124573705,0.509166693985462,2019-10-28 18:54:25
3,3,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.700000012367963,0.5868333655595774,2019-10-28 18:54:41
3,3,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.5685000103712081,0.4205000227689742,2019-10-28 18:56:27
3,3,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.6410000117868185,0.504333358108997,2019-10-28 18:57:15
3,3,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.769199978560209,0.6682666781544684,2019-10-28 18:57:39
3,3,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.6623999832570551,0.5800000131130214,2019-10-28 18:59:24
3,3,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9113333722949029,0.8091111224889757,2019-10-28 18:59:44
2,2,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.6246666977554556,0.5175555725395676,2019-10-28 18:36:06
3,3,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.8896667090058326,0.7637777918577195,2019-10-28 18:59:44
3,3,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.8790000075101853,0.6463333693146704,2019-10-28 19:00:08
3,3,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.8542500114440915,0.7436667090654373,2019-10-28 19:00:17
3,3,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8417500120401382,0.6156667020916938,2019-10-28 19:00:20
3,3,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8885000121593479,0.6906667065620421,2019-10-28 19:00:46
3,3,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9359999805688859,0.8080000209808347,2019-10-28 19:00:52
3,3,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.88819997638464,0.7425333499908445,2019-10-28 19:01:12
3,3,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9553333622217179,0.8337777876853943,2019-10-28 19:02:48
3,3,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9266667082905772,0.8184444552659987,2019-10-28 19:02:51
3,3,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9097500070929527,0.7041667041182518,2019-10-28 19:03:23
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.6983333714306352,0.5848889072239397,2019-10-28 18:36:06
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.8825000146031383,0.797666711807251,2019-10-28 19:04:23
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.859000010341406,0.6578333702683445,2019-10-28 19:04:44
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9287500086426739,0.7301667070388793,2019-10-28 19:06:18
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9515999844670295,0.847866686582565,2019-10-28 19:06:28
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9133999782800677,0.7801333504915238,2019-10-28 19:06:29
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9563333630561831,0.8688888967037199,2019-10-28 19:06:40
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9466666996479032,0.8626666748523714,2019-10-28 19:07:08
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9322500011324885,0.7326667067408563,2019-10-28 19:07:10
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9560000023245815,0.8313333767652512,2019-10-28 19:07:37
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9147500035166742,0.7060000383853914,2019-10-28 19:07:40
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.7987500104308124,0.7435000401735302,2019-10-28 18:36:15
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.8887500125169755,0.7555000430345535,2019-10-28 19:09:11
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9537999835610389,0.852133351564407,2019-10-28 19:09:39
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9111999770998952,0.8029333513975142,2019-10-28 19:09:44
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9706666871905328,0.8908888953924181,2019-10-28 19:11:01
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9490000307559965,0.8451111203432082,2019-10-28 19:12:13
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9357500010728838,0.7501667076349259,2019-10-28 19:12:16
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9255000078678131,0.8343333798646928,2019-10-28 19:13:24
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9062500059604642,0.7153333729505541,2019-10-28 19:13:40
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9347500064969065,0.7796667128801343,2019-10-28 19:14:40
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9743999883532524,0.8814666873216628,2019-10-28 19:15:10
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.7117500115931035,0.6468333685398104,2019-10-28 18:36:15
3,3,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9463999822735785,0.8229333519935605,2019-10-28 19:15:40
4,4,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.7577500127255913,0.5635000303387643,2019-10-28 19:15:54
4,4,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.6575000117719173,0.512333359122276,2019-10-28 19:15:59
4,4,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.6419999849051236,0.42066667541861547,2019-10-28 19:16:19
4,4,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.672599981278181,0.5046666750311851,2019-10-28 19:17:32
4,4,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.5249999868124721,0.39173334404826166,2019-10-28 19:19:19
4,4,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.5763999870419502,0.4342666763067248,2019-10-28 19:20:47
4,4,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.7308333760499954,0.599333344101906,2019-10-28 19:20:57
4,4,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.5996666988730431,0.5105555611848831,2019-10-28 19:21:32
4,4,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9120000082254407,0.7600000435113907,2019-10-28 19:22:12
2,2,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9505000123381617,0.8746667110919952,2019-10-28 18:36:15
4,4,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.8892500102519988,0.7001667082309723,2019-10-28 19:22:16
4,4,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.8669999787211423,0.6100000119209291,2019-10-28 19:22:32
4,4,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.8653999757766729,0.7334666866064073,2019-10-28 19:22:59
4,4,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8507999759912491,0.5717333465814589,2019-10-28 19:23:11
4,4,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8113999745249745,0.6253333458304406,2019-10-28 19:24:14
4,4,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.8956667143106457,0.7628889155387878,2019-10-28 19:24:26
4,4,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.7971667137742042,0.654000009894371,2019-10-28 19:25:19
4,4,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9525000032782551,0.8255000466108321,2019-10-28 19:26:36
4,4,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9322500047087672,0.7793333798646926,2019-10-28 19:26:47
4,4,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.8971999776363373,0.6740000104904177,2019-10-28 19:26:51
