train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8870000427961351,0.7835555678606034,2019-11-18 13:06:22
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9612500017881391,0.9208333754539489,2019-11-18 13:49:34
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9382500007748604,0.8018333745002744,2019-11-18 13:54:32
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9492500039935116,0.8933333766460417,2019-11-18 13:54:45
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9665999859571457,0.935866692662239,2019-11-18 13:54:49
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9621999862790105,0.8901333570480344,2019-11-18 13:55:23
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9843333455920221,0.9626666688919068,2019-11-18 13:55:26
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9813333475589756,0.935555559396744,2019-11-18 13:55:35
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9545000016689306,0.8276667094230653,2019-11-18 13:55:45
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9697499996423721,0.923166711330414,2019-11-18 13:56:07
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9525000008940699,0.7793333762884141,2019-11-18 13:56:14
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9530000010132789,0.8890000444650649,2019-11-18 13:06:22
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9475000044703485,0.8818333798646928,2019-11-18 13:56:28
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9787999907135966,0.9365333610773083,2019-11-18 14:00:46
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9501999813318249,0.9145333576202392,2019-11-18 14:05:25
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9846666789054872,0.96244444668293,2019-11-18 14:05:36
