train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9720000201463701,0.9055555611848829,2019-11-06 17:30:38
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9415000012516975,0.7703333741426469,2019-11-06 17:33:02
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.966000001132488,0.8810000461339952,2019-11-06 17:33:04
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.931500002145767,0.7380000430345536,2019-11-06 17:33:23
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9382500043511389,0.8686667102575302,2019-11-06 15:40:21
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.952000003159046,0.8498333781957624,2019-11-06 17:34:37
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9397999784350394,0.9158666950464248,2019-11-06 17:35:56
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9557999822497366,0.8677333521842957,2019-11-06 17:37:06
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9790000164508821,0.9024444502592088,2019-11-06 17:51:17
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9710000208020212,0.8997777837514875,2019-11-06 17:51:29
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9432500010728838,0.7815000402927399,2019-11-06 17:52:56
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9482500037550924,0.9040000450611114,2019-11-06 17:53:01
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9370000001788138,0.7268333762884138,2019-11-06 17:53:06
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9395000055432321,0.8503333801031112,2019-11-06 17:54:36
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9605999851226805,0.9160000205039979,2019-11-06 18:02:50
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.919000006318092,0.8023333775997161,2019-11-06 15:40:21
3,3,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9533999812602997,0.8902666872739792,2019-11-06 18:04:57
4,4,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9095000046491627,0.7533333748579024,2019-11-06 18:12:50
4,4,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.8872500081360336,0.6543333682417868,2019-11-06 18:13:15
4,4,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9141999819874758,0.6354666781425474,2019-11-06 18:15:44
4,4,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8819999769330021,0.717733346223831,2019-11-06 18:18:12
4,4,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8545999781787399,0.5769333446025848,2019-11-06 18:20:19
4,4,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8479999788105488,0.6373333454132081,2019-11-06 18:20:22
4,4,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9225000393390657,0.7592222428321839,2019-11-06 18:20:37
4,4,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8645000457763667,0.6700000160932539,2019-11-06 18:21:51
4,4,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9700000005960467,0.8845000481605528,2019-11-06 18:23:48
2,2,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9765000063180923,0.9470000302791596,2019-11-06 15:51:11
4,4,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9322500056028369,0.8095000445842744,2019-11-06 18:25:53
4,4,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.8869999793171881,0.7120000153779985,2019-11-06 18:26:58
4,4,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9499999812245368,0.8410666894912718,2019-11-06 18:30:38
4,4,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8951999774575236,0.6761333465576168,2019-11-06 18:31:51
4,4,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8711999759078026,0.7893333524465563,2019-11-06 18:32:03
4,4,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9526666978001596,0.8774444669485093,2019-11-06 18:34:57
4,4,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9391667038202288,0.840777804851532,2019-11-06 18:36:21
4,4,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9260000076889994,0.8905000454187394,2019-11-06 18:37:38
4,4,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9442500057816511,0.8213333767652511,2019-11-06 18:39:28
4,4,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.8791999772191046,0.7406666845083236,2019-11-06 18:45:26
