train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp
2,2,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.7825000106915833,0.6883333736658094,2019-11-04 13:58:37
2,2,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.8955000112950806,0.7990000480413441,2019-11-04 13:58:40
4,4,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9133999776840214,0.7536000168323516,2019-11-04 14:51:13
4,4,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.8529999747872354,0.6041333481669423,2019-11-04 14:52:57
4,4,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.8603999745845798,0.6144000115990637,2019-11-04 14:53:47
4,4,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9176667088270192,0.8081111377477647,2019-11-04 14:54:08
4,4,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.8788333806395535,0.6884444582462307,2019-11-04 14:54:18
4,4,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9332500073313713,0.84633338034153,2019-11-04 14:54:26
4,4,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.8942500117421156,0.7385000401735308,2019-11-04 14:54:30
4,4,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.8805999767780305,0.6766666781902313,2019-11-04 14:55:37
4,4,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9185999765992165,0.7893333536386491,2019-11-04 14:58:03
4,4,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.8679999780654908,0.5910666778683666,2019-11-04 14:58:57
2,2,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.897333369255066,0.7042222383618358,2019-11-04 13:58:40
4,4,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.8405999764800073,0.6602666783332823,2019-11-04 14:59:18
4,4,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9201667127013212,0.8187778025865554,2019-11-04 14:59:39
4,4,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9036667147278785,0.7212222445011139,2019-11-04 14:59:43
4,4,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9397500047087669,0.8405000436305998,2019-11-04 15:01:10
4,4,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9112500107288363,0.7545000439882278,2019-11-04 15:03:36
4,4,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9013999778032301,0.6969333463907241,2019-11-04 15:03:38
4,4,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9229999756813051,0.8068000191450118,2019-11-04 15:03:43
4,4,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.8873999780416488,0.6341333484649658,2019-11-04 15:04:13
4,4,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.8893999776244165,0.7021333467960358,2019-11-04 15:04:16
4,4,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9348333740234372,0.8368889129161838,2019-11-04 15:04:46
2,2,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.8823333847522739,0.8293333435058595,2019-11-04 13:58:40
4,4,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.8976667121052742,0.7390000212192535,2019-11-04 15:06:15
5,5,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.6883999824523929,0.45026667669415477,2019-11-04 15:08:05
5,5,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.5645999862253662,0.34320000767707814,2019-11-04 15:08:45
5,5,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.591000033915043,0.38155556246638317,2019-11-04 15:09:55
5,5,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.5748333664238457,0.3742222295701505,2019-11-04 15:10:49
5,5,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.5333333633840083,0.32322223111987114,2019-11-04 15:10:51
5,5,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.47000002697110177,0.309555565044284,2019-11-04 15:12:01
5,5,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.6532857331633569,0.5191428819298746,2019-11-04 15:13:43
5,5,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.5204285871982575,0.3930476304888725,2019-11-04 15:14:45
5,5,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.8927999749779701,0.6974666798114777,2019-11-04 15:15:11
2,2,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.8793333795666695,0.6537777957320213,2019-11-04 13:58:40
5,5,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.8281999766826629,0.5776000162959101,2019-11-04 15:15:17
5,5,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.8238333782553672,0.5228888967633247,2019-11-04 15:15:26
5,5,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.8670000484585763,0.6858889001607895,2019-11-04 15:15:40
5,5,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.7875000447034837,0.48044445157051097,2019-11-04 15:16:08
5,5,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.8020000472664832,0.5231111222505567,2019-11-04 15:16:13
5,5,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.8747142931818962,0.7325714445114136,2019-11-04 15:16:54
5,5,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.8192857249081135,0.5850476437807083,2019-11-04 15:17:05
5,5,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9151999777555468,0.7402666836977002,2019-11-04 15:18:03
